Model A (Base DistilmBERT),Model B (DAPT-DistilmBERT),Model C (XLM-R Base),Model D (Optimized DAPT)
94.02129999989484,92.27449999980308,184.98360000012326,30.579199999920093
93.0754999999408,94.04110000014043,186.92190000001574,30.13360000022658
93.52309999985664,92.47340000001714,187.67969999998968,30.594899999869085
93.8188000000082,93.23619999986477,185.51279999974213,32.09310000011101
97.77679999979227,93.70930000022781,185.01759999981005,31.69720000005327
94.07670000018697,92.11409999988973,184.27879999990182,31.225300000187417
93.57799999997951,92.72850000024846,185.93280000004597,30.54950000023382
93.44210000017483,95.29240000028949,184.65889999970386,30.27890000021216
93.8415000000532,93.32249999988562,188.55299999995623,30.41880000000674
93.92849999994723,93.1375999998636,185.43210000007093,30.312399999729678
94.00499999992462,93.52030000036393,183.4777999997641,30.305000000225846
93.89089999967837,92.47070000037638,183.8649000001169,30.35600000021077
93.10340000001815,92.81819999978325,186.22289999984787,30.889900000147463
93.92849999994723,92.83469999991212,184.21639999996842,30.703299999913725
93.31369999972594,93.60609999976077,184.06370000002426,30.75250000028973
94.54959999993662,92.4854999998388,183.06729999994786,31.320900000082474
94.70639999972263,92.77209999982006,185.58649999977206,31.571200000144017
95.24689999989278,92.21839999963777,185.30879999980243,30.821999999716354
93.49490000022342,92.33519999997952,183.73289999999542,30.72169999995822
94.13949999998295,92.75350000007165,184.92970000033893,31.106700000236742
93.89450000026045,93.26150000015332,184.729999999945,31.085600000096747
93.9781000001858,93.05940000012924,184.82010000025184,30.752399999983027
95.07319999966057,92.5969999998415,184.95080000002417,31.024899999920308
93.56280000019979,92.16859999969529,184.83629999991535,31.71939999992901
94.65610000006563,94.20019999970464,185.62430000019958,31.565499999942404
94.44170000006125,92.48380000008183,185.65480000006573,31.13050000001749
93.46839999989243,93.73569999979736,183.83250000033513,30.968200000188517
94.48770000017248,92.03530000013416,185.4127999999946,30.841199999940727
94.60549999994328,94.09599999980856,186.19730000000345,30.615000000125292
93.51360000027853,93.69180000021515,184.5234000002165,30.917200000203593
94.34120000014445,92.80500000022585,183.92649999987043,30.84739999985686
96.05239999973492,93.15199999991819,183.45709999994142,30.751100000088627
94.22809999978199,91.78949999977704,183.89979999983552,30.786999999691034
93.81290000010267,92.99509999982547,183.81360000012137,31.057899999723304
94.5385999998507,92.9363000000194,184.9128000003475,30.90859999974782
94.29420000014943,93.32390000008672,185.574699999961,34.587899999678484
94.55729999990581,94.05359999982466,184.71199999976307,34.49460000001636
93.18219999977373,92.55579999990005,183.68629999986297,31.44930000007662
93.49070000007487,92.43590000005497,185.7030000001032,30.93479999961346
93.00230000008014,92.49249999993481,185.90160000030664,31.029299999772775
93.74919999982012,92.79240000023492,183.78630000006524,31.441600000107428
93.56950000028519,92.89609999996173,184.83169999990423,30.873700000029203
94.78579999995418,94.64370000023337,185.37329999981011,31.499100000019098
93.97930000022825,93.16160000025775,183.52880000020377,31.144700000368175
94.36569999979838,94.108000000233,185.49990000019534,30.76820000023872
93.5311999996884,93.13479999991614,184.2279000002236,30.97139999999854
94.71410000014657,94.02989999989586,183.7362999999641,31.782200000179728
93.76249999968422,92.76629999976649,184.21219999981986,32.385099999828526
94.66079999992871,91.9779999999264,184.16160000015225,31.53580000025613
92.83089999962613,92.14400000018941,183.60470000015994,30.421800000112853
94.51350000017555,92.24249999988388,183.64669999982652,31.04170000005979
94.29940000018178,93.30829999998969,185.27149999999892,31.226499999775115
93.81970000004003,93.87749999996231,187.22580000030575,30.177200000252924
93.68590000030963,93.05710000035106,187.2971000002508,30.801200000041717
94.06110000008994,92.714899999919,186.4130999997542,33.078800000112096
94.1448999997192,92.43849999984377,188.2253000003402,31.919900000048074
93.94709999969564,92.01720000010027,187.2352000000319,30.15159999995376
94.41830000014306,93.15349999997125,186.4189000002625,30.109799999991083
93.54040000016539,92.75799999977608,184.68149999989691,30.3487999999561
94.09670000013648,92.65310000000682,185.12439999994967,31.125299999985145
93.40750000001208,93.93279999994775,186.5867999999864,30.196799999885116
93.08319999991,91.62139999989449,184.9541000001409,30.881499999850348
92.7732999998625,92.82919999986916,186.2514000004012,30.072500000187574
93.29170000000886,92.97349999997095,187.0358999999553,30.697700000018813
94.31100000028891,92.58320000026288,185.7955000000402,30.972200000178418
94.45959999993647,94.4550000003801,185.86150000010093,30.277599999863014
93.24539999988701,93.58700000029785,185.3461000000607,30.26019999970231
93.20049999996627,92.96629999971628,185.65590000025622,30.5687999998554
96.0018000000673,92.89350000017293,186.8086000004041,30.215400000088266
93.49840000004406,93.43500000022686,184.70019999995202,30.214999999770953
93.64490000007208,93.205399999988,184.70790000037596,30.791300000146293
93.10219999997571,92.82799999982672,184.3242999998438,31.48449999980585
93.21719999979905,92.20540000023902,185.3201999997509,31.147099999998318
94.8699000000488,94.04559999984485,191.3595000000896,31.366500000331143
93.9104999997653,93.52370000033261,185.59640000012223,31.732300000385294
93.4159999997064,92.95049999991534,186.18759999981194,33.55939999983093
93.07360000002518,92.81749999991007,188.4471999997004,33.67020000041521
93.45650000022943,92.80199999966499,188.4274999997615,33.00450000006094
93.18349999966813,93.64329999971233,187.81230000013238,32.023600000229635
93.67799999972704,92.25619999961054,188.03909999996904,31.539000000066153
93.53959999998551,92.83570000025065,188.84099999968385,32.207300000209216
94.88270000019838,92.51970000013898,190.6728000003568,33.696299999974144
93.08710000004794,96.46810000003825,188.5247000000163,34.400300000015704
93.85019999990618,93.12159999990399,186.26629999971556,32.12290000010398
96.18359999967652,92.3225999999886,184.85409999993863,31.23460000006162
93.03670000008424,93.9368000003924,184.26339999996344,32.9197999999451
94.40689999973984,92.59759999986272,185.5759999998554,34.392700000353216
93.69310000010955,92.85230000023148,184.0569000000869,32.598000000234606
93.14519999998083,93.00100000018574,186.6349000001719,33.06590000011056
94.65730000010808,92.4222000003283,184.8691999998664,33.98880000031568
93.26550000014322,91.999400000077,186.60080000017842,33.33870000005845
94.03229999998075,95.9498999995958,185.46079999987342,33.88279999990118
94.45840000034877,94.12859999974899,184.09500000007029,32.726399999774
93.55430000005072,93.86999999969703,185.16580000004979,32.664000000295346
94.0722000000278,92.77569999994739,185.75060000011945,33.77820000014253
94.35940000003029,95.57850000010149,187.0813000000453,31.881999999768595
94.80540000004112,93.8997000002928,188.04510000018126,31.696499999725347
93.28379999988101,93.01879999975426,187.2838999997839,32.25120000024617
95.5999999996493,95.7312999998976,185.26079999992362,32.693599999674916
93.76479999991716,95.56720000000496,192.24940000003699,33.92459999986386
93.77530000028855,92.91099999973085,185.93669999972917,32.152599999790255
93.46300000015617,92.84990000014659,186.8293000002268,31.9286000003558
93.90080000002854,94.11529999988488,186.7059999999583,35.351100000298175
93.47999999999956,93.3313000000453,189.24839999999676,32.811300000048504
93.98860000010245,94.31850000009945,186.52160000010554,30.89189999991504
94.52479999981733,94.95569999990039,184.41820000043663,32.288400000197726
93.38609999986147,95.38930000007895,184.26869999984774,32.55630000012388
93.28610000011395,92.31120000004012,185.5479999999261,32.917100000304345
94.60629999966841,92.5585999998475,185.01040000001012,31.1162000002696
94.12020000036136,92.3413000000437,185.1809999998295,31.522400000085327
93.49859999974797,95.54589999970631,186.0876000000644,33.12469999991663
94.28429999979926,96.14929999997912,186.79060000022218,32.122399999934714
92.86659999997937,99.4660000001204,185.47560000024532,32.40039999991495
93.42839999999342,93.96770000012111,186.94540000024062,32.49520000008488
92.78360000007524,94.884600000114,186.614699999609,32.83610000016779
92.75130000014542,99.30619999977353,184.97740000020713,33.5706000000755
94.13129999984449,110.70509999990463,186.44659999972646,31.476799999836658
93.68189999986498,93.81800000028306,187.5224000000344,32.51520000003438
93.0358000000524,93.26569999984713,184.51640000012048,33.323899999686546
92.71779999971841,97.49580000016067,186.48149999989982,31.72340000037366
93.9384000002974,98.83749999971769,186.14639999987048,32.04670000013721
93.63630000007106,94.45499999992535,185.65399999988585,32.572000000072876
94.45439999990413,98.920100000214,186.82399999988775,32.69619999991846
93.45160000020769,99.11009999996168,185.56660000012926,32.54449999985809
93.33190000006653,98.51849999995466,185.66820000023654,32.03480000001946
94.9310000000878,96.21710000010353,183.00950000002558,32.185800000206655
93.44929999997476,97.64200000017809,183.42170000005353,31.281200000194076
93.67269999984273,93.97600000011153,184.88060000026962,30.921099999886792
93.56609999986176,102.0965000002434,188.44010000020717,31.978399999843532
93.17319999991014,101.40060000003359,189.06220000008034,34.758700000111276
93.20840000009412,96.68919999967329,186.46990000024743,34.273100000064005
94.78579999995418,96.87940000003437,183.15480000001116,33.73439999995753
94.8366000002352,99.86789999993562,186.69009999985064,32.07639999982348
95.11069999962274,95.07550000034826,184.44569999974192,31.41060000007201
93.15309999965393,92.51850000009654,186.95460000026287,30.8285999999498
94.59710000010091,93.60650000007809,183.12470000000758,30.870600000071136
94.15489999992133,93.74630000002071,183.28669999982594,30.994600000212813
94.53410000014628,93.7117000003127,185.93289999989793,32.84690000009505
93.54570000004969,94.56129999989571,183.19930000006934,33.21349999987433
93.82370000002993,92.65169999980571,183.556999999837,32.751700000062556
95.3005999999732,93.2781999999861,189.59819999963656,33.257099999900674
93.17439999995258,92.59179999980915,183.52860000004512,32.10459999991144
94.18929999992542,92.28550000034375,186.48040000016408,31.730400000014924
95.39270000004763,93.1374999995569,184.5194000002266,32.37300000000687
93.03789999967194,94.5864000000256,185.51069999966785,31.81700000004639
92.72899999996298,99.79659999999058,185.73950000018158,31.900700000278448
93.46860000005108,97.36689999999726,186.28439999974944,32.06469999986439
92.93289999959597,98.82920000018203,184.8814999998467,31.640800000332092
93.23019999965254,97.89169999976366,186.1272999999528,32.61549999979252
93.50790000007692,97.19870000026276,185.24400000023888,33.733700000084355
93.76960000008694,97.5906999997278,186.05780000007144,32.543900000291615
92.84829999978683,95.5989000003683,186.92030000011073,32.48429999985092
93.42019999985496,99.76850000020931,183.87989999973797,32.688900000266585
94.3397000000914,97.96240000014222,184.33170000025711,31.959200000073906
94.50429999969856,97.11580000021058,184.3815000001996,31.370300000162388
93.07179999996151,94.46759999991627,186.68639999987136,31.904599999961647
92.57650000017748,97.20800000013696,184.56590000005235,31.93569999984902
93.67419999989579,95.93559999984791,189.52720000015688,30.954300000303192
94.1544000002068,93.87399999968693,182.56869999959235,32.14369999977862
93.21529999988343,94.1170000000966,185.67380000013145,32.458000000133325
93.56260000004113,96.07510000023467,185.13119999988703,30.639699999937875
94.42750000016531,97.69369999958144,185.41619999996328,30.9172999996008
93.17300000020623,100.93779999988328,182.81310000020312,31.34589999990567
93.6388000000079,99.75309999981619,183.34970000023532,32.076299999971525
96.31649999982983,97.70400000024893,183.5495999998784,30.496999999741092
93.69400000014139,98.92820000004576,184.66739999985293,30.210599999918486
97.37040000027264,101.09910000028322,187.2056000001976,30.602400000134367
94.58679999988817,100.31989999970392,184.2540999996345,30.960699999923236
96.26219999972818,99.7468000000481,183.74870000025112,32.71150000000489
95.95390000004045,94.96829999989131,184.86720000009882,32.507800000075804
95.02029999976003,94.85429999995176,186.72550000019328,31.611400000201684
96.50599999986298,93.2343999998011,184.0541999999914,33.59850000015285
96.36679999994158,93.6133999998674,183.83829999993395,33.60849999990023
92.53290000015113,92.69799999992756,185.05119999963426,35.56060000028083
93.40040000006411,92.16719999994893,187.84779999987222,33.28959999998915
99.00669999979073,92.68739999970421,192.30100000004313,31.264199999895936
98.13819999999396,92.92659999982789,190.6902999999147,31.267900000329973
95.78199999987191,92.45699999974022,195.92809999994643,31.036200000016834
96.89049999997223,92.43289999994886,195.57060000033744,31.521800000064104
94.50969999988956,94.96919999992315,191.16880000001402,32.48970000004192
92.75780000007217,94.32829999968817,198.71299999977055,31.49699999994482
92.42349999976796,92.90480000026946,199.51309999987643,30.809599999884085
95.11469999961264,92.73540000003777,193.5683000001518,31.32839999989301
98.5225000003993,92.39879999995537,191.86509999963164,31.66910000027201
95.34750000011627,93.58539999993809,195.47110000030443,31.289300000025833
94.03629999997065,92.72449999980381,189.51149999975314,30.872100000124192
92.6273999998557,92.49070000032589,187.1142999998483,31.201899999814486
92.36539999983506,92.9654000001392,190.75399999974252,31.135700000049837
92.44710000029954,94.01350000007369,193.3793000002879,30.829999999696156
92.54650000002584,92.86320000001069,195.0462999998308,31.051100000240694
95.67800000013449,93.15669999978127,203.59000000007654,30.98290000025372
93.52820000003703,92.90769999961412,192.38229999973555,32.255999999961205
95.1242999999522,95.90539999999237,188.55829999984053,30.55660000018179
95.36509999998088,95.02380000003541,184.4532000000072,30.47920000017257
94.57220000012967,92.53649999982372,183.36249999993015,31.606200000169338
94.26080000002912,93.7844000000041,185.70229999977528,31.411000000389322
95.34619999976712,92.73710000024948,185.93620000001465,31.19040000001405
92.63899999996283,93.13149999979942,186.68509999997696,29.9566000003324
92.36689999988812,93.33630000037374,186.13660000028176,30.863699999827077
93.79219999982524,93.09080000002723,183.7452999998277,30.08429999999862
92.956100000265,94.72319999986212,182.6664999998684,30.400699999972858
93.06830000014088,93.48390000013751,186.1125999998876,30.44999999974607
93.03990000034901,92.7679999999782,184.1655999996874,30.959400000028836
93.98639999972147,94.30730000030962,185.0524999999834,31.487299999753304
92.92759999971167,94.90480000022217,186.14279999974315,31.70959999988554
92.84789999992427,93.82749999986117,183.4270999997898,30.674900000121852
94.06890000036583,92.52150000020265,186.5125999997872,31.3360999998622
92.48899999965943,93.14880000010817,185.0894999997763,31.44060000022364
93.4228000000985,94.95549999974173,188.26410000019678,31.58770000027289
93.26310000005833,92.83869999990202,186.3883999999416,32.40009999990434
93.43560000024809,92.46490000032281,184.56430000014734,31.757400000060443
93.49939999992785,93.4794999998303,183.3664000000681,30.889599999682105
93.96749999996246,93.10800000002928,183.5611000001336,30.21340000032069
93.55289999984961,94.88329999976486,186.29330000021582,31.059999999797583
93.3828999995967,94.3635999997241,184.5502999999553,31.13949999988108
93.31030000021201,94.85299999960262,183.75160000005053,30.42249999998603
93.10790000017732,92.83529999993334,184.9753999999848,31.02069999977175
92.57079999997586,92.60500000027605,182.80589999994845,30.27890000021216
92.68659999997908,92.37200000006851,185.12719999989713,29.86880000025849
92.64450000000579,92.55020000000513,188.02929999992557,30.75650000027963
93.7447000001157,92.73160000020653,183.57930000001943,30.4839999998876
93.33480000032068,92.85259999978734,183.64310000015394,30.617899999924703
93.44280000004801,93.8611999999921,185.31149999989793,30.758699999751116
92.99280000004728,93.70310000031168,184.5843999999488,30.49090000013166
93.61440000020593,93.32790000007662,185.54180000000997,30.451300000095216
93.86059999997087,93.20500000012544,185.81270000004224,30.545300000085263
93.0567999998857,94.01160000015807,184.9796999999853,34.45140000030733
94.35020000000804,93.14210000002277,186.42849999969258,32.85580000010668
93.17839999994249,92.80599999965489,187.77129999989484,31.96650000018053
93.82770000001983,92.83860000005006,184.5592999998189,30.941799999709474
93.10469999991255,93.66700000009587,187.24180000026536,32.25010000005568
94.21389999988605,92.75739999975485,184.16209999986677,31.389499999932013
93.353599999773,94.08589999975447,185.57519999967553,31.27360000007684
94.31229999972857,94.54340000002048,184.08670000007987,31.351900000117894
93.83720000005269,93.3113000000958,184.8243000004004,32.34149999980218
93.31889999975829,94.66380000003483,184.54339999971126,30.792399999882036
92.96700000004421,94.9971000000005,183.73990000009144,32.653400000072
93.79630000012185,94.22229999972842,184.6005000002151,32.74909999981901
93.38890000026367,93.78330000026835,183.43760000016118,32.58640000012747
94.42470000021785,93.75009999985195,184.13109999983135,31.958799999756593
94.08729999995558,93.43279999984588,185.81529999983104,31.855600000199047
93.99860000030458,92.58569999974497,186.00030000015977,32.13800000003175
93.89059999966776,92.70040000001245,185.8103999998093,32.981500000005326
94.12180000026638,94.24359999957233,184.55970000013622,31.34280000040235
94.68729999980496,93.82439999990311,186.94959999993443,33.119300000180374
94.27259999984017,92.6078000002235,185.2456000001439,31.812100000024657
93.61810000018522,93.75030000001061,185.56450000005498,30.81560000009631
93.75300000010611,93.28539999978602,186.97720000000118,32.686999999896216
93.88110000008965,93.67410000004384,184.1844000000492,31.811199999992823
94.38860000000204,92.98859999989872,187.24380000003293,31.45089999998163
93.8611999999921,93.50459999996019,185.18829999993613,30.724799999916286
94.95239999978367,97.49069999998028,184.8399000000427,32.16100000008737
93.4650999997757,94.24699999999575,186.95660000003045,30.96060000007128
94.36600000026374,93.21499999987282,184.68849999999293,30.478199999834032
94.9201999997058,93.35559999999532,185.71269999983997,30.938899999910063
92.83460000006016,95.57710000035513,185.7881000000816,31.124999999974534
94.56159999990632,92.89949999993041,184.3018999998094,32.49049999976705
94.55960000013874,93.37690000029397,187.108999999964,31.864000000041415
93.39039999986198,92.87889999995969,186.24929999987216,32.176499999877706
93.78930000002583,93.50829999993948,184.11999999989348,30.31650000002628
94.28700000034951,92.53480000006675,192.8367000000435,35.495800000262534
94.29709999994884,93.61799999987852,200.53450000023076,33.00349999972241
94.50119999974049,92.77539999993678,194.87180000032822,30.993500000022323
93.51359999982378,93.73460000006162,196.07390000010128,34.92649999998321
92.80310000031022,93.10619999996561,190.1332000002185,31.617000000096596
93.7338999997337,93.95959999983461,192.9669000001013,30.462400000033085
93.37589999995544,93.21660000023257,196.94239999989804,31.760599999870465
93.20380000008299,93.32880000010846,196.502799999962,31.02420000004713
93.56479999996736,93.53599999985818,196.87410000005912,32.14660000003278
94.08600000006118,93.68270000004486,201.43450000023222,33.68640000007872
94.59460000016406,92.86619999966206,197.74789999974018,31.73960000003717
94.12599999996019,93.1178999999247,189.27370000028532,31.0405999998693
94.8697999997421,93.07170000010956,195.44029999997292,31.501699999807897
93.31950000023426,92.83629999981713,191.63320000006934,31.651499999952648
93.79089999993084,94.40509999967617,190.27679999999236,31.599199999618577
93.68989999984478,94.33069999977306,193.5143999999127,32.91659999968033
93.33960000003572,94.37189999971451,197.6873999997224,30.516300000272167
93.62659999987955,96.45549999959258,194.44010000006529,31.08669999983249
94.58720000020548,94.30190000011862,198.3887000001232,30.985700000201177
94.10580000030677,96.07150000010733,194.9337999999443,31.04250000023967
92.93819999993502,95.16209999992498,205.89840000002368,35.983499999929336
93.47139999999854,94.50139999989915,190.18610000011904,31.210900000132824
94.02970000019195,94.33660000013333,202.49349999994593,31.89380000003439
93.22180000026492,93.30520000003162,195.31600000027538,30.476700000235724
93.75339999996868,93.48720000025423,192.54299999965951,30.194999999821448
93.78420000030019,92.72370000007868,193.16969999999856,32.64720000015586
93.22569999994812,92.12620000016614,193.05780000013328,32.57869999970353
93.64490000007208,93.93580000005386,196.93359999973836,31.66380000038771
93.76359999987471,92.69099999983155,190.02239999963422,31.47450000005847
93.96040000001449,92.98890000036408,195.24200000023484,31.21259999988979
92.75789999992412,93.09359999997469,189.77229999973133,30.50699999994322
94.0691999999217,93.65530000013678,194.4057000000612,31.622999999854073
92.73309999980484,92.11929999992208,193.99220000013884,31.257199999799923
94.18669999968188,93.16880000005767,183.69469999970534,30.71140000020023
93.82619999996678,92.6988999999594,190.4037999997854,30.681900000217865
94.9625999996897,92.97209999976985,194.9257999999645,31.180599999970582
94.06799999987925,92.8235000001223,191.43139999960113,31.539600000087376
93.96460000016305,92.8343999999015,200.96399999965797,36.66479999992589
93.50380000023506,93.62710000004881,195.07240000029924,30.990400000064255
92.99280000004728,93.09540000003835,193.99569999995947,30.806400000074063
93.79379999973025,94.27270000014687,183.4259999995993,31.146499999977095
96.72769999997399,92.69300000005387,186.26620000031835,30.919599999833736
94.4574999998622,94.19590000015887,185.38420000004407,30.192499999884603
93.56729999990421,92.96110000013869,185.62540000039007,30.960500000219326
93.66719999979978,92.51869999980045,186.86490000027334,30.822100000023056
93.65269999989323,92.71829999988768,186.42210000007253,30.97989999969286
94.79300000020885,93.09499999972104,185.1314000000457,30.76149999969857
94.57620000011957,92.39129999969009,187.04200000001947,30.449400000179594
92.59049999991475,93.19169999980659,186.5191000001687,34.911100000044826
93.49190000011731,93.35239999973055,184.9926999998388,30.910799999674055
94.35269999994489,92.15730000005351,184.55479999965974,30.793300000368617
92.973400000119,93.88010000020586,184.2367999997805,30.404600000110804
94.21519999978045,94.16970000029323,187.34029999995983,31.99529999983497
94.09830000004149,92.32619999966118,185.21910000026764,31.52189999991606
93.47209999987172,92.18620000001465,183.94089999992502,36.92850000015824
93.2585000000472,92.31329999965965,187.48880000021018,30.78819999973348
94.14810000043872,92.1595999998317,186.04469999991124,30.706399999871792
93.9104999997653,92.73880000000645,184.6259000003556,30.61999999999898
93.07179999996151,92.23629999996774,184.89529999988008,31.0724000000846
93.95570000015141,92.9126000000906,185.14630000026955,30.94599999985803
93.59730000005584,93.00750000011249,184.87640000012107,31.073200000264478
94.81069999992542,93.67280000014944,184.69370000002527,30.325400000037916
93.00700000039797,94.62249999978667,184.0954999997848,30.92030000016166
92.79879999985496,94.56309999995938,186.32499999966967,30.6908000002295
94.0322000001288,92.3083000002407,183.61469999990732,30.73290000020279
93.83860000025379,92.20720000030269,184.12680000028558,30.8127000002969
94.15870000020732,92.53650000027847,185.75460000010935,30.694000000039523
94.28139999999985,92.22039999986009,184.37820000008287,30.500500000016473
93.53809999993246,92.67330000011498,182.79519999987315,31.736800000089715
93.50339999991775,92.5811000001886,186.72109999988606,30.770399999710207
93.43100000023696,91.88110000013694,185.7731000000058,31.790800000180752
93.82109999978638,93.861399999696,185.23989999994228,36.0635000001821
93.20930000012595,92.90520000013203,186.13849999974263,30.690499999764143
93.38580000030561,94.68839999999545,184.58970000028785,30.713700000433164
95.63489999982266,95.35529999993742,184.66850000004342,30.58149999969828
93.34820000003674,92.54220000002533,185.0347999998121,30.72489999976824
94.52550000014526,92.92649999997593,186.05359999992288,31.098499999643536
92.91040000016437,93.84300000010626,186.6399000000456,31.424499999957334
92.89279999984501,92.80500000022585,185.46890000015992,30.883500000072672
94.77279999964594,92.0499000003474,184.15960000038467,30.729300000075455
92.68040000006295,92.83940000022994,185.33160000015414,34.901300000001356
92.78070000027583,92.80790000002526,183.4936000000198,30.7463999997708
92.90029999965554,93.02749999960724,184.21239999997852,31.225300000187417
92.81800000007934,92.79880000030971,183.61900000036258,30.498900000111462
95.54750000006607,92.46880000000601,183.05579999969268,31.109600000036153
93.71420000024955,92.78620000031879,183.12179999975342,30.683399999816174
93.12980000004245,92.53840000019409,183.78560000019206,31.851799999913055
93.29979999984062,92.24279999989449,185.86610000011206,31.675800000357413
93.71240000018588,92.70109999988563,183.9124000002812,36.03509999993548
92.59320000001026,93.02500000012515,185.03499999997075,30.645199999980832
92.94619999991482,93.28730000015639,183.2740000004378,30.454000000190717
94.11320000026535,92.5041999998939,183.99490000001606,30.732700000044133
92.46000000030108,93.89809999993304,184.29890000015803,31.276100000013685
93.50119999999151,93.47530000013649,187.57309999955396,30.699099999765167
95.70389999998952,92.84560000014608,184.2320999999174,30.677299999751995
92.65700000014476,92.6752000000306,183.20790000007037,30.737699999917822
93.7474000002112,92.76339999996708,185.6886000000486,35.40450000036799
92.92490000007092,92.62649999982386,183.899300000121,30.488700000205426
93.4714999998505,93.13070000007428,185.19080000032773,30.738899999960267
92.34449999985372,92.72030000011,186.4781000003859,31.110500000067987
93.09810000013385,92.02820000018619,183.88800000002448,30.83169999990787
93.4624999999869,93.12320000026375,185.70359999966968,31.548599999950966
93.58269999984259,92.17850000004546,184.51090000007753,30.65310000010868
93.3737000000292,93.10269999969023,184.91509999967093,31.082400000286725
93.56509999997797,92.60020000010627,184.0210999998817,32.6785999995991
92.70710000009785,94.49339999991935,184.73760000006223,30.90969999993831
98.13349999967613,93.73069999992367,183.96589999974822,35.77260000020033
96.33380000013858,93.21680000039123,184.85650000002352,30.620799999724113
96.86119999969378,93.1391999997686,182.91839999983495,31.059299999924406
100.0475999999253,91.81149999994886,185.25679999993372,30.279200000222772
99.4330000003174,92.96050000011746,184.71099999987928,31.105399999887595
98.79159999991316,93.20720000005167,184.26299999964613,32.127500000115106
98.4070999998039,92.20839999989039,183.8577999997142,32.98919999997452
96.32990000000063,93.43519999993077,184.34780000006867,30.965500000093016
98.81129999985205,94.96549999994386,187.0931999997083,30.43260000004011
97.84780000018145,93.32689999973809,184.03609999995751,30.161499999849184
101.91720000011628,93.82740000000922,185.5542999996942,30.07190000016635
98.58329999997295,94.05570000035368,184.66979999993782,30.677400000058697
93.41060000042489,92.43179999975837,184.35009999984686,31.440199999906326
99.42799999998897,93.49060000022291,184.00329999985843,30.690400000366935
96.28939999993236,92.43360000027678,184.80930000032458,30.661199999940436
95.4636000001301,92.56050000021787,186.67920000007143,30.650299999706476
96.71650000018417,92.64459999985775,184.96830000003683,31.906199999866658
98.23740000001635,93.19719999984954,183.1475000003593,32.92929999997796
94.12980000024618,94.52849999979662,184.4063999997161,30.871700000261626
92.75359999992361,94.40689999973984,187.1187000001555,30.902700000297045
98.04860000031113,92.2921999999744,186.1524000000827,30.41750000011234
96.64530000009108,94.09170000026279,185.97849999969185,32.40750000031767
93.19299999970099,93.19909999976517,185.17879999990328,30.695200000081968
93.31890000021303,92.50699999984136,184.99449999990247,30.650299999706476
94.23190000006798,93.92260000004171,187.73650000002817,31.346799999937502
99.68269999990298,93.43289999969784,185.89960000008432,30.85689999988972
98.92889999991894,92.95360000032815,184.88840000009077,30.442199999924924
99.90970000035304,92.32650000012654,186.87809999983074,30.928299999686715
98.56489999992846,92.47750000031374,184.90380000002915,31.542700000045443
94.87630000012359,92.55979999988995,186.88709999969433,31.06290000005174
94.65769999997065,93.76780000002327,187.0694999997795,31.29979999994248
97.84239999999045,93.6388000000079,187.96270000029836,30.233399999815447
97.053799999685,94.06969999963621,187.02640000037718,30.576699999983248
99.11689999989903,91.97849999964092,184.45659999997588,31.02309999985664
97.053799999685,93.02470000011454,184.52139999999417,31.211500000154047
93.9103000000614,93.4769000000415,185.1739999997335,31.39469999996436
94.67790000007881,92.65430000004926,186.332400000083,30.328499999995984
92.84170000000813,92.87459999995917,186.2968999998884,31.563700000333483
92.3043000002508,92.55669999993188,183.2208000000719,30.550599999969563
93.98629999986952,92.31429999999818,184.42969999978231,30.354299999999057
94.19750000006388,93.10839999989184,184.30439999974624,30.77450000000681
93.88819999958287,93.91789999972389,185.8741999999438,30.607099999997445
95.05219999982728,92.82100000018545,184.8227999998926,31.455600000299455
92.51259999973627,92.26480000006632,184.48440000020128,31.011000000034983
94.69699999999648,93.48040000031688,184.77089999987584,30.817299999853276
94.72759999971458,92.43250000008629,185.8938999998827,30.33949999962715
95.44039999991583,92.32580000025337,184.9051000003783,30.534699999861914
92.96210000002247,92.5624000001335,184.50910000001386,30.482600000141247
94.17149999990215,92.95259999998962,190.63760000017282,30.34380000008241
93.26610000016444,92.3078999999234,187.19079999982569,30.32729999995354
94.30760000032024,92.73190000021714,190.23719999995592,31.342899999799556
93.09709999979532,93.25360000002547,187.33290000000125,31.501100000241422
96.95150000015929,93.54380000013407,187.24090000023352,35.96779999998034
93.25239999998303,92.90910000026997,186.12769999981538,32.257299999855604
93.08259999988877,93.06669999978112,185.33120000029157,32.70710000015242
93.66670000008526,92.8804999998647,185.15369999977338,30.8629999999539
95.58180000021821,92.32710000014777,186.42910000016855,30.566400000225258
94.54490000007354,93.05630000017118,185.24580000030255,30.556000000160566
94.07210000017585,92.86780000002182,187.54649999982576,30.46989999984362
93.96620000006806,92.18569999984538,185.21050000026662,31.35610000026645
92.89369999987684,92.51589999985299,184.89499999986947,31.086099999811267
94.02739999995902,93.53730000020732,183.97279999999228,30.903399999715475
96.12789999982851,93.35529999998471,185.4880000000776,31.23460000006162
95.71570000025531,93.3778000003258,185.50310000000536,30.468500000097265
94.33639999997467,95.67270000025019,183.90379999982542,30.576600000131293
93.89020000025994,92.77420000034908,184.60230000027877,30.434999999670254
93.694300000152,94.05030000016268,186.9477000000188,31.39389999978448
93.63560000019788,92.5772999999026,185.46939999987444,30.80099999988306
94.71259999963877,92.41380000003119,186.15509999972346,31.334199999946577
93.99230000008174,93.05559999984325,184.60559999994075,30.79359999992448
